island,site,date,observer,row,col,trt,spp,ht,numleaves,leafnum,wilt,damclass,primdam,secdam,notes,entby,proofby,dateent
rota,bird,6-Jul-11,ICC,4,a,open,psychotria,6.7,7,4,,<2,dis,,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,4,a,open,psychotria,6.7,7,5,,<2,dis,,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,4,a,open,psychotria,6.7,7,6,,10-May,h,,ne,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,4,a,open,psychotria,6.7,7,7,,0,,,ne,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,8,a,open,,0,,,,,,,dead,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,9,a,open,,0,,,,,,,dead,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,12,a,open,psychotria,5.8,6,1,,10-May,def,dis,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,12,a,open,psychotria,5.8,6,2,,5-Feb,def,dis,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,12,a,open,psychotria,5.8,6,3,,<2,def,dis,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,12,a,open,psychotria,5.8,6,4,,<2,def,,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,12,a,open,psychotria,5.8,6,5,,<2,dis,,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,12,a,open,psychotria,5.8,6,6,,<2,dis,,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,13,a,open,,0,,,,,,,dead,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,14,a,open,,0,,,,,,,dead,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,1,b,open,,0,,,,,,,dead,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,5,b,open,,0,,,,,,,dead,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,6,b,open,,0,,,,,,,dead,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,7,b,open,psychotria,5.3,3,1,,25-50,dis,h,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,7,b,open,psychotria,5.3,3,2,,50-75,h,dis,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,7,b,open,psychotria,5.3,3,3,,25-50,r,h,dis,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,8,b,open,,0,,,,,,,dead,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,10,b,open,psychotria,5.5,9,1,,25-Oct,dis,,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,10,b,open,psychotria,5.5,9,2,,10-May,dis,,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,10,b,open,psychotria,5.5,9,3,,<2,dis,def,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,10,b,open,psychotria,5.5,9,4,,0,,,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,10,b,open,psychotria,5.5,9,5,,<2,dis,,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,10,b,open,psychotria,5.5,9,6,,0,,,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,10,b,open,psychotria,5.5,9,7,,0,,,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,10,b,open,psychotria,5.5,9,8,,0,,,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,10,b,open,psychotria,5.5,9,9,,0,,,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,11,b,open,,0,,,,,,,dead,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,12,b,open,,0,,,,,,,dead,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,13,b,open,,0,,,,,,,dead,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,2,c,open,psychotria,5.8,7,1,,5-Feb,dis,,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,2,c,open,psychotria,5.8,7,2,,5-Feb,def,dis,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,2,c,open,psychotria,5.8,7,3,,5-Feb,def,dis,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,2,c,open,psychotria,5.8,7,4,,5-Feb,dis,,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,2,c,open,psychotria,5.8,7,5,,5-Feb,dis,,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,2,c,open,psychotria,5.8,7,6,,25-Oct,h,dis,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,2,c,open,psychotria,5.8,7,7,,75-99,h,dis,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,4,c,open,,0,,,,,,,dead,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,6,c,open,psychotria,3.8,1,1,,5-Feb,h,dis,leaf torn,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,8,c,open,,0,,,,,,,dead,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,9,c,open,,0,,,,,,,dead,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,10,c,open,,0,,,,,,,dead,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,12,c,open,,0,,,,,,,"dead, ag?",14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,14,c,open,,0,,,,,,,dead,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,1,d,open,,0,,,,,,,dead,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,2,d,open,,0,,,,,,,dead,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,4,d,open,,0,,,,,,,dead,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,5,d,open,neisosperma,23.5,1,1,,25-Oct,dis,,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,8,d,open,,0,,,,,,,dead,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,9,d,open,,0,,,,,,,dead,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,12,d,open,,0,,,,,,,"dead, ag?",14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,14,d,open,,0,,,,,,,dead,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,2,e,open,,0,,,,,,,dead,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,3,e,open,,0,,,,,,,dead,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,8,e,open,,0,,,,,,,dead,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,12,e,open,,0,,,,,,,dead,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,13,e,open,,0,,,,,,,dead,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,14,e,open,,0,,,,,,,dead,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,4,f,open,,0,,,,,,,dead,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,5,f,open,,0,,,,,,,dead,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,10,f,open,,0,,,,,,,dead,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,1,g,open,premna,10.4,1,1,,5-Feb,h,def,curled,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,4,g,open,,0,,,,,,,dead,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,5,g,open,,0,,,,,,,dead,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,7,g,open,psychotria,6.3,4,1,,5-Feb,dis,def,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,7,g,open,psychotria,6.3,4,2,,<2,dis,,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,7,g,open,psychotria,6.3,4,3,,5-Feb,h,,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,7,g,open,psychotria,6.3,4,4,,<2,dis,,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,8,g,open,,0,,,,,,,dead,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,10,g,open,psychotria,4.3,8,1,,<2,dis,,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,10,g,open,psychotria,4.3,8,2,,<2,dis,,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,10,g,open,psychotria,4.3,8,3,,5-Feb,def,dis,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,10,g,open,psychotria,4.3,8,4,,5-Feb,def,dis,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,10,g,open,psychotria,4.3,8,5,,<2,def,,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,10,g,open,psychotria,4.3,8,6,,<2,dis,,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,10,g,open,psychotria,4.3,8,7,,0,,,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,10,g,open,psychotria,4.3,8,8,,0,,,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,13,g,open,,0,,,,,,,dead,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,3,h,open,psychotria,4.8,8,1,,5-Feb,def,dis,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,3,h,open,psychotria,4.8,8,2,,10-May,def,dis,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,3,h,open,psychotria,4.8,8,3,,10-May,def,,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,3,h,open,psychotria,4.8,8,4,,0,,,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,3,h,open,psychotria,4.8,8,5,,0,,,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,3,h,open,psychotria,4.8,8,6,,0,,,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,3,h,open,psychotria,4.8,8,7,,<2,def,,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,3,h,open,psychotria,4.8,8,8,,<2,def,dis,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,7,h,open,psychotria,4.6,6,1,,0,,,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,7,h,open,psychotria,4.6,6,2,,5-Feb,dis,,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,7,h,open,psychotria,4.6,6,3,,5-Feb,dis,h,def,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,7,h,open,psychotria,4.6,6,4,,<2,dis,,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,7,h,open,psychotria,4.6,6,5,,0,,,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,7,h,open,psychotria,4.6,6,6,,0,,,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,8,h,open,,0,,,,,,,dead,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,10,h,open,psychotria,7.4,5,1,,5-Feb,dis,def,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,10,h,open,psychotria,7.4,5,2,,<2,def,dis,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,10,h,open,psychotria,7.4,5,3,,5-Feb,def,dis,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,10,h,open,psychotria,7.4,5,4,,5-Feb,h,dis,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,10,h,open,psychotria,7.4,5,5,,5-Feb,h,dis,,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,11,h,open,,0,,,,,,,dead,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,12,h,open,,0,,,,,,,dead,14-Apr-16,KMH,KMH
rota,bird,6-Jul-11,ICC,13,h,open,,0,,,,,,,dead,14-Apr-16,KMH,KMH
rota,jsc,7-Jul-11,ICC,1,a,open,psychotria,7.2,2,1,,25-Oct,h,dis,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,1,a,open,psychotria,7.2,2,2,,10-May,h,dis,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,3,a,open,,0,,,,,,,dead,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,4,a,open,,0,,,,,,,dead,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,5,a,open,,0,,,,,,,dead,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,11,a,open,,0,,,,,,,dead,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,12,a,open,psychotria,8.9,6,1,,25-Oct,h,dis,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,12,a,open,psychotria,8.9,6,2,,25-Oct,h,dis,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,12,a,open,psychotria,8.9,6,3,,25-Oct,h,dis,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,12,a,open,psychotria,8.9,6,4,,25-Oct,h,def,dis,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,12,a,open,psychotria,8.9,6,5,,10-May,def,dis,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,12,a,open,psychotria,8.9,6,6,,5-Feb,h,dis,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,2,b,open,,0,,,,,,,dead,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,3,b,open,premna,10.7,3,1,,5-Feb,h,dis,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,3,b,open,premna,10.7,3,2,,<2,h,dis,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,3,b,open,premna,10.7,3,3,,<2,dis,,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,4,b,open,psychotria,5.5,5,1,,<2,def,,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,4,b,open,psychotria,5.5,5,2,,<2,dis,,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,4,b,open,psychotria,5.5,5,3,,5-Feb,def,dis,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,4,b,open,psychotria,5.5,5,4,,10-May,h,,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,4,b,open,psychotria,5.5,5,5,,25-Oct,h,dis,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,6,b,open,,0,,,,,,,dead,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,7,b,open,,0,,,,,,,dead,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,9,b,open,premna,9.8,5,1,,10-May,def,dis,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,9,b,open,premna,9.8,5,2,,25-50,h,,tiny,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,9,b,open,premna,9.8,5,3,,5-Feb,dis,,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,9,b,open,premna,9.8,5,4,,5-Feb,def,,tiny,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,9,b,open,premna,9.8,5,5,,5-Feb,def,,tiny,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,12,b,open,,0,,,,,,,dead,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,14,b,open,,0,,,,,,,dead,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,2,c,open,,0,,,,,,,dead,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,3,c,open,,0,,,,,,,dead,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,4,c,open,,0,,,,,,,dead,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,5,c,open,,0,,,,,,,dead,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,7,c,open,psychotria,0,,,,,,,dead,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,9,c,open,psychotria,6.1,4,1,,10-May,h,,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,9,c,open,psychotria,6.1,4,2,,25-Oct,h,dis,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,9,c,open,psychotria,6.1,4,3,,0,,,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,9,c,open,psychotria,6.1,4,4,,0,,,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,10,c,open,,0,,,,,,,dead,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,2,d,open,,0,,,,,,,dead,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,3,d,open,,0,,,,,,,dead,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,5,d,open,,0,,,,,,,dead,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,6,d,open,,0,,,,,,,dead,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,8,d,open,psychotria,7.8,5,1,,10-May,h,,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,8,d,open,psychotria,7.8,5,2,,25-Oct,h,,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,8,d,open,psychotria,7.8,5,3,,10-May,h,,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,8,d,open,psychotria,7.8,5,4,,10-May,h,,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,8,d,open,psychotria,7.8,5,5,,5-Feb,h,dis,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,9,d,open,,0,,,,,,,dead,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,11,d,open,,0,,,,,,,dead,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,12,d,open,,0,,,,,,,dead,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,13,d,open,,0,,,,,,,dead,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,14,d,open,,0,,,,,,,dead,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,1,e,open,,0,,,,,,,dead,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,2,e,open,psychotria,5.7,3,1,,10-May,h,dis,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,2,e,open,psychotria,5.7,3,2,,75-99,h,,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,2,e,open,psychotria,5.7,3,3,,5-Feb,h,dis,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,3,e,open,,0,,,,,,,dead,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,4,e,open,,0,,,,,,,dead,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,5,e,open,,0,,,,,,,dead,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,6,e,open,psychotria,3.3,3,1,,25-Oct,h,,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,6,e,open,psychotria,3.3,3,2,,25-Oct,dis,,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,6,e,open,psychotria,3.3,3,3,,<2,h,,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,7,e,open,,0,,,,,,,dead,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,9,e,open,premna,10.1,7,1,,5-Feb,h,dis,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,9,e,open,premna,10.1,7,2,,<2,h,,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,9,e,open,premna,10.1,7,3,,0,,,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,9,e,open,premna,10.1,7,4,,<2,h,,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,9,e,open,premna,10.1,7,5,,<2,dis,,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,9,e,open,premna,10.1,7,6,,5-Feb,h,,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,9,e,open,premna,10.1,7,7,,0,,,NE (tiny),KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,10,e,open,morinda,9.9,4,1,,50-75,h,dis,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,10,e,open,morinda,9.9,4,2,,25-Oct,h,dis,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,10,e,open,morinda,9.9,4,3,,5-Feb,h,,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,10,e,open,morinda,9.9,4,4,,5-Feb,h,dis,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,11,e,open,,0,,,,,,,dead,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,12,e,open,,0,,,,,,,dead,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,13,e,open,psychotria,6.4,7,1,,5-Feb,h,dis,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,13,e,open,psychotria,6.4,7,2,,10-May,def,dis,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,13,e,open,psychotria,6.4,7,3,,10-May,h,,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,13,e,open,psychotria,6.4,7,4,,5-Feb,h,def,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,13,e,open,psychotria,6.4,7,5,,5-Feb,def,dis,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,13,e,open,psychotria,6.4,7,6,,25-Oct,h,dis,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,13,e,open,psychotria,6.4,7,7,,5-Feb,h,dis,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,14,e,open,psychotria,7.4,7,1,,5-Feb,dis,,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,14,e,open,psychotria,7.4,7,2,,5-Feb,h,dis,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,14,e,open,psychotria,7.4,7,3,,<2,h,dis,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,14,e,open,psychotria,7.4,7,4,,10-May,def,dis,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,14,e,open,psychotria,7.4,7,5,,10-May,h,def,dis,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,14,e,open,psychotria,7.4,7,6,,5-Feb,def,,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,14,e,open,psychotria,7.4,7,7,,<2,h,,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,2,f,open,,0,,,,,,,dead,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,3,f,open,,0,,,,,,,dead,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,4,f,open,,0,,,,,,,dead,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,8,f,open,premna,7.2,5,1,,5-Feb,h,,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,8,f,open,premna,7.2,5,2,,5-Feb,h,dis,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,8,f,open,premna,7.2,5,3,,0,,,tiny,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,8,f,open,premna,7.2,5,4,,10-May,h,,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,8,f,open,premna,7.2,5,5,,10-May,h,,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,10,f,open,morinda,7,4,1,,25-50,h,dis,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,10,f,open,morinda,7,4,2,,25-Oct,h,dis,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,10,f,open,morinda,7,4,3,,25-50,h,,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,10,f,open,morinda,7,4,4,,25-Oct,h,,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,11,f,open,psychotria,4.4,5,1,,10-May,h,def,dis,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,11,f,open,psychotria,4.4,5,2,,10-May,def,h,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,11,f,open,psychotria,4.4,5,3,,5-Feb,def,dis,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,11,f,open,psychotria,4.4,5,4,,5-Feb,h,def,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,11,f,open,psychotria,4.4,5,5,,5-Feb,h,dis,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,14,f,open,aglaia,0,,,,,,,dead,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,1,g,open,,0,,,,,,,dead,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,4,g,open,,0,,,,,,,dead,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,6,g,open,,0,,,,,,,dead,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,7,g,open,psychotria,5.4,4,1,,10-May,h,dis,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,7,g,open,psychotria,5.4,4,2,,0,,,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,7,g,open,psychotria,5.4,4,3,,<2,h,,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,7,g,open,psychotria,5.4,4,4,,0,,,,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,14,g,open,,0,,,,,,,dead,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,1,h,open,,0,,,,,,,dead,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,2,h,open,,0,,,,,,,dead,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,4,h,open,,0,,,,,,,"dead, odontomachus nest",KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,5,h,open,,0,,,,,,,dead,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,8,h,open,,0,,,,,,,dead,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,9,h,open,,0,,,,,,,dead,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,10,h,open,,0,,,,,,,dead,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,11,h,open,psychotria,0,,,,,,,dead,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,13,h,open,aglaia,19.5,,,,,,,stem alive,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,14,h,open,,0,,,,,,,dead,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,2,a,excl,,0,,,,,,,dead,KMH,KMH,15-Apr-16
rota,jsc,7-Jul-11,ICC,4,a,excl,morinda,7.1,4,1,,10-May,h,dis,,KMH,KMH,15-Apr-16
